Series,Hyp MSE,Hyp MAPE,Hyp MAE,Final MSE,Final MAPE,Final MAE,Seasonal,Win,TimeHyp
001,2734.2281570726313,0.747892466637107,20.83885031498638,4089.216153959699,0.9138198747476028,28.44885530119625,False,50,584.2339091300964
002,3042.3815762150807,0.7564692360511546,20.890775110409848,4598.6381709977395,0.9030608793448172,29.49869290250674,False,50,592.4732398986816
003,3070.445004472492,1.8485168197933266,21.481023886268254,4879.008364296616,4.714094840055556,31.697704956477093,False,50,593.4362347126007
004,586544.6994856757,0.24707930324170482,482.69235984536743,304567.74999539077,0.18111943587370535,401.2264344285319,True,87,290.34534311294556
005,0.8188046643737208,0.05522063484602008,0.6259927864807671,0.8121136273471018,0.04796800185213864,0.6119289966618349,True,49,310.7996289730072
006,0.832777567479857,0.05054300959702392,0.6254497828217659,0.8021423717483136,0.04626032216345148,0.6111598766637008,True,49,310.75051164627075
007,0.9955515014398589,0.05420877203079109,0.6587974832638348,0.9876265318564439,0.04905645930067278,0.6558815582934931,True,49,311.42154359817505
008,0.9652661705983133,0.05527518981492556,0.6567239792652539,0.8822946053051787,0.0479367241768202,0.6279310018080319,True,49,310.7811462879181
009,0.876234976822263,0.05257926583728978,0.6325892603871506,0.8599082106959817,0.0464018661880875,0.6205240184504179,True,72,392.51477575302124
010,0.8118761636751859,0.05438341164066862,0.6435457186565102,0.8060604827186794,0.04885421928590385,0.6302542878899224,True,49,311.991717338562
011,3.3739640491203042,0.7170420584559458,0.8848810251517338,3.6895166227803657,0.7970310637997635,0.8983178788431803,True,92,1459.0315284729004
012,3.073363466375866,1.5589705912264162,0.8501947182635312,2.5872757056026323,1.0210714241826941,0.8119370102235972,True,92,2336.387533903122
013,18.690325283577007,1.5193946924636335,2.8374930018644027,13.264203983142234,1.0470760646603492,2.1904196771559405,True,3,213.1690685749054
014,13.49185858534492,1.0026726840998919,2.3753718820907843,23.626848199445263,1.6705173350241922,3.2185346042960545,True,3,166.33888816833496
015,796.421226911396,0.09702791014621012,22.45020009005655,821.3577373344444,0.0888773925791529,23.12371187394364,True,57,393.46892285346985
016,12.019639004996185,0.9948056486305259,2.2940079873853443,12.546019231945323,1.3189921817144818,2.2539063844375518,True,3,150.09628891944885
017,13.25858310630116,0.8433878085626552,2.3340642278470307,11.755372775308647,0.6290850181484604,2.2154535038534577,True,3,149.49641108512878
018,15.104169870980718,0.8330455699251758,2.416240546346275,22.218827589406906,1.1438126458119435,3.162373930395762,True,3,164.14011669158936
019,1.1908952043585146e-06,0.016568159949621953,0.0008393916281642201,9.250588460806264e-07,0.014866413712499416,0.000755939943139892,True,15,201.55244207382202
020,1.088689129654433e-06,0.01512773107077935,0.0007961248376565236,9.843814734403443e-07,0.014750554402156368,0.000755564926406628,True,15,202.2940685749054
021,1.0312773957119035e-06,0.014957549969217188,0.0007890543867926328,8.702318075156278e-07,0.014324894559750233,0.0007379986902637881,True,15,200.8094823360443
022,1.3342052895948525e-06,0.01581334003829373,0.0008411459856256942,8.9079372318133e-07,0.014625106234830982,0.0007500163826405339,True,15,180.88037180900574
023,1.4957226763901269e-06,0.01500048408132289,0.000858493186887725,9.127475970001034e-07,0.014569255220524486,0.0007479255487059716,True,15,200.89621686935425
024,0.238986693036325,0.004461165635586061,0.37301822612102764,0.19436422078688265,0.004111417207589785,0.346230179089523,True,16,169.43522667884827
025,0.2605697732509891,0.0047015580818869,0.39319964890708636,0.2765158245876916,0.004449187362929619,0.37988087687234595,True,15,156.77713251113892
026,0.23603762984536378,0.007491388374964504,0.37394546251512034,0.21341095284133074,0.006702553076316934,0.3546817786529581,True,16,145.35344123840332
027,0.5762276084943461,0.007231746144567808,0.5429069228146112,0.4163551277735672,0.006615666595141177,0.46798287740903577,True,20,140.75090169906616
028,0.4704494080454292,0.006627185101304285,0.48479997254592666,0.26727833199422857,0.005883856103494012,0.41060297733354795,True,20,145.59866285324097
029,0.5576092855104886,0.007221657107661558,0.4802905044992989,0.22558645791919085,0.005503066319652682,0.3837752304943745,True,21,157.50346970558167
030,0.2827076690614949,0.0058957129710173846,0.40676572660803795,0.2375152196337847,0.0054588919674016505,0.38527935204244057,True,20,174.61077857017517
031,0.22740294788245657,0.005494980438131717,0.380522720807539,0.2169024558099307,0.0052847189740967354,0.3715019853088009,True,20,165.81500220298767
032,1.0909781716162683,0.00930943832108361,0.664873878393508,0.39224155007130757,0.0068519697051586444,0.44320094905376256,True,20,138.70909190177917
033,0.1616476705377413,0.0060316249726145785,0.3166926657577617,0.1401415138043422,0.005621275500097611,0.29459998816757504,True,17,187.1190574169159
034,0.36501676770438907,0.008112787411730603,0.4782042795859202,0.4779131475552549,0.008060528936581598,0.5119493430550427,True,18,143.63584804534912
035,0.5957078659153565,0.007953135928636973,0.5604708058463429,0.44474798464835563,0.007202569450988088,0.49583153989482226,True,14,151.1975553035736
036,0.18338070785319507,0.004511088132738738,0.333636288635463,0.16538248956078422,0.004281383217199224,0.31619473169157414,True,20,201.109304189682
037,5.9981442653378166e-05,0.02702846655307427,0.0059461328660223006,5.8765088251539754e-05,0.026970640614541137,0.005920574567919755,True,34,338.1670470237732
038,6.289046486266e-05,0.027779989740485272,0.0060929439622561,5.9196878462335156e-05,0.026999230137053708,0.0058965409365155435,True,34,337.3985252380371
039,6.946823636709191e-05,0.028608872159037225,0.006263711066077154,6.194348869474488e-05,0.027332741529942473,0.005995201381791897,True,34,337.229816198349
040,5.789669062490701e-05,0.02672727519419068,0.00586540308272149,5.687355802706038e-05,0.025926513739772023,0.005740998447618145,False,50,511.2493185997009
041,5.946275991279765e-05,0.02706643796728439,0.005943827706673098,5.7419674262394175e-05,0.026060525393425953,0.00581183720119951,False,50,600.8522245883942
042,7.003822069015251e-05,0.028929296017591515,0.006303657267172779,5.6526778929228186e-05,0.025740672590342045,0.005762679984690885,False,50,600.1029677391052
043,0.004329354589923378,0.003952092791251525,0.037543121869950416,0.04674020965288703,0.01201634308216355,0.09060685845612734,True,100,1391.5763771533966
044,87.88299693356926,0.048232755641009074,7.014146885529802,84.4943035196004,0.03816246661745667,6.350351344548956,True,48,657.5243766307831
045,98.33872097893246,0.04331482105582561,6.928181624331448,66.73108228820536,0.03187204032895012,5.594233953089086,True,48,1061.6267158985138
046,70.56085883020341,0.031812386565751805,5.807358956243379,58.32519998619288,0.03118234806971316,5.273476606613407,True,48,1229.314040184021
047,65.89578798407692,0.03060648563539852,5.549924836966508,50.51073970594433,0.029304565055471188,4.980803299027936,True,48,1404.1699562072754
048,0.0018259877238194072,0.12623776407670687,0.027232699113726316,0.0015465319369185153,0.08931354555933663,0.026137598812486295,True,100,458.5251998901367
049,0.0015721883775843988,0.12233594114878425,0.02599707352489919,0.0013749319713269386,0.12151433545652528,0.025525038129080902,True,100,455.8604140281677
050,0.0013823562743281045,0.14829057171844637,0.024483933500379973,0.0012430749399477603,0.11845720155706148,0.024535737666635676,True,100,457.47723269462585
051,0.001463637957910915,0.11113506984226622,0.02637621420327129,0.001124531136776902,0.1078156302339659,0.023949831133655244,True,100,453.38942980766296
052,0.0010840627918125537,0.07628555536502861,0.022654531508323656,0.0013440566355342478,0.08464729134089786,0.025749635112707503,True,100,454.76678490638733
053,0.06776118240390547,0.13115733487469922,0.1757975722581227,0.07768324482941372,0.14868959850332292,0.18365417530679012,True,2,134.3881812095642
054,0.07602052671385558,0.18029272174651534,0.18053983067770935,0.060713658146211304,0.06715084596964,0.1644119493903376,True,3,137.7888262271881
055,162.15788511828978,0.7577439939781571,5.320264821827488,165.99219543204362,0.7201848657403722,5.2352419319447066,True,2,171.00379133224487
056,246.42788587537703,7.666489607479049,6.124357498149276,160.31323170581175,0.7579253214709172,5.375741904959257,True,2,147.99386835098267
057,237.5020271097802,0.8582689994419507,6.25637851184769,215.00701157247659,0.8923157975308811,5.886077982394159,True,2,153.0721230506897
058,191.54602557359834,1.705533575236015,5.708940552205659,179.19110031648088,0.8688618863661247,5.380854000414036,True,2,170.53797221183777
059,1406.817349406962,0.20608842962953072,27.012263213044633,1366.0204072144488,0.1607650817508931,26.898139612619286,True,30,1067.4627919197083
060,12554.03190116093,0.5290196225615666,66.18623116619354,15577.244356199593,0.42754928924417024,68.7474435070686,True,68,425.1079077720642
061,14395.967659545306,0.9874834639657883,70.42368003329594,13669.389988652052,0.3122084487583154,68.28993922327284,True,68,478.4099168777466
062,842.8752654870907,0.3160818062668348,22.61270050587494,833.9853130169635,0.3256578429070165,22.112300726981896,True,36,1147.8964624404907
063,932.4822793023848,0.3631658794035283,23.109394561537094,843.7974564772339,0.34127514878853893,22.465694987089954,True,36,1147.0900270938873
064,6923.020903380539,0.617832803816895,55.68484842954365,6977.465721615551,0.6600769673038949,55.43989487548163,True,72,465.47128415107727
065,0.0009432860600046214,0.19874682375900887,0.016269209925413246,0.0009395167708378902,0.25705320067971177,0.01644914491357079,True,81,336.1833429336548
066,0.0008698004710336953,0.19879295038562508,0.01627028887300811,0.0006320556679485494,0.21546593173415754,0.014606808993594783,True,81,408.91827511787415
067,0.0006291877596278705,0.20404120686261354,0.013799410775439572,0.0006510582542504277,0.30266567928158955,0.013696082313452183,True,81,582.6549441814423
068,0.0019313119388874081,0.1749787000664796,0.02298435442495839,0.0009751284394427176,0.16478712547176766,0.01854491313458252,True,81,174.21714544296265
069,0.0010054869729721294,0.230571672947318,0.016501420059877724,0.0008861039237879548,0.31733076707823726,0.016076718086437364,True,81,354.2016980648041
070,12.21571973455512,1.6548145305789703,1.983397095353147,11.059425686065662,1.6400959751091349,1.8888770264822334,True,4,286.20114636421204
071,196.29411826666808,1.694680554406873,5.737994548206631,173.8180403432723,3.4251416691051224,5.030570104320952,True,47,384.60797023773193
072,23.677818657587085,1.3441157833771729,2.6429863207502597,18.42686542952693,1.2500944619907373,2.5242116185590846,True,3,249.06667804718018
073,5566.876977281526,0.3497666129356741,53.044890487436916,4670.253625467171,0.36584117484454637,48.83839632732113,True,78,1346.1619384288788
074,23.376407460748176,0.09283130389449049,2.822034370633317,23.179089718387207,0.07863635822877832,2.896239146996135,True,2,141.9948389530182
075,56.808277613588324,0.12273375004004816,3.7752356600736383,56.91854824486823,0.1636440649306397,3.900459100534351,True,2,141.85003185272217
076,3636.542152146632,0.12722008800600987,47.33458263473361,3302.3050691978096,0.14057511252275556,45.23165255377,True,100,1240.655327796936
077,3398.580342541576,0.1346001423154753,46.216745215060826,3346.3045375708,0.23392659459169635,45.60345441054038,True,100,1544.0162148475647
078,3328.701098799503,0.18921367403885692,45.20574596947784,2929.1892178962858,0.2508690825150197,42.67555585905678,True,100,2914.116553544998
079,4237.221468888674,0.1832131383630223,50.5640055503476,3867.143164500364,0.15845843522946684,48.476412555655344,True,100,729.3964495658875
080,3964.2492450630184,0.18971154790007808,48.81647072898703,3995.268106794231,0.18777179505018696,49.54640884452119,True,100,731.7093093395233
081,3946.0773728743166,0.5920254819949382,48.99691157640653,3324.1236172202894,0.4346863427394682,45.39208619322756,True,100,1153.2539293766022
082,3372.876754532214,0.26428237328954257,45.555715612754994,3441.7158806388848,0.24469823128593965,46.02218860954093,True,100,1928.0653984546661
250,0.04327776494442684,0.5612713553370278,0.10830651372059748,0.026111250001627305,0.2894921768136477,0.08021819286854755,False,50,256.12865138053894
