Series,Hyp MSE,Hyp MAPE,Hyp MAE,Final MSE,Final MAPE,Final MAE,Seasonal,Win,TimeHyp
115,0.8061151479371521,0.05194921253790484,0.6172969972090288,0.8250282513009113,0.04731873921173755,0.6215172742529761,True,49,181.8615312576294
116,0.8061151479371521,0.05194921253790484,0.6172969972090288,0.8250282513009113,0.04731873921173755,0.6215172742529761,True,49,178.76258039474487
117,0.8061151479371521,0.05194921253790484,0.6172969972090288,0.8250282513009113,0.04731873921173755,0.6215172742529761,True,49,181.18958234786987
118,0.8061151479371521,0.05194921253790484,0.6172969972090288,0.8250282513009113,0.04731873921173755,0.6215172742529761,True,49,181.5295925140381
119,2.557390250484451,229722365740917.2,0.683556553745698,2.419606325342589,192501477657090.0,0.6986123706291034,True,93,173.66713166236877
120,2.2939020332014346,194390773821175.44,0.6759807685058163,2.074271757954741,202206565847179.78,0.6280332324421971,True,92,201.0180904865265
121,16.315921655630824,687343444697143.0,2.5803549029838626,9.557464841609752,613240330545249.8,1.8956192463078474,True,3,74.03603482246399
122,9.817884369938186,656091483745365.0,2.03159695309062,19.559288803073542,732441629814976.1,2.928900483044713,True,3,64.446861743927
123,139.40624011266183,0.02424649874776022,7.718583769056687,74.79257949628429,0.018455414407690482,6.438570960065131,True,58,224.18929290771484
124,9.546048185890163,671485912086660.8,1.9598587042056983,9.024536006860057,620731306425245.2,1.8954859427881907,True,3,58.20229649543762
125,9.546048185890163,671485912086660.8,1.9598587042056983,9.024536006860057,620731306425245.2,1.8954859427881907,True,3,59.00746822357178
126,9.817884369938186,656091483745365.0,2.03159695309062,19.559288803073542,732441629814976.1,2.928900483044713,True,3,64.64034914970398
127,3.49369072210796e-07,0.00588131077293694,0.0003365524550326939,1.363073901150671e-07,0.003694575874391028,0.000235012410616396,True,15,33.92646098136902
128,3.49369072210796e-07,0.00588131077293694,0.0003365524550326939,1.363073901150671e-07,0.003694575874391028,0.000235012410616396,True,15,34.29326915740967
129,3.49369072210796e-07,0.00588131077293694,0.0003365524550326939,1.363073901150671e-07,0.003694575874391028,0.000235012410616396,True,15,34.008261919021606
130,4.665370742720811e-07,0.006412543206378044,0.00037962057538152606,3.0661532868775366e-07,0.005355302061993442,0.000312177851318235,True,15,32.48592400550842
131,3.49369072210796e-07,0.00588131077293694,0.0003365524550326939,1.363073901150671e-07,0.003694575874391028,0.000235012410616396,True,15,34.87386155128479
132,0.08029831576099614,0.0023706561187672682,0.20052597136516428,0.07471310951772314,0.0022531783115056483,0.19093113508346843,True,16,77.98872756958008
133,0.08386792206063351,0.0023897985725739373,0.20210265193852686,0.0792659693818225,0.0023567952099018546,0.19728716105553065,True,15,71.12694787979126
134,0.10007487418675938,0.0045963524256523326,0.23317116685238054,0.06456285713732642,0.0034596555653845923,0.18815335201299757,True,17,62.540055990219116
135,0.7292965680480393,0.0064830461311533305,0.5119805018042586,0.4502101061081133,0.00434275888343705,0.33870291423008797,True,21,61.43307447433472
136,0.28068459045082184,0.003794766029997307,0.2941036314608488,0.061438701030412435,0.002618874344095893,0.1879246330921803,True,20,65.77811646461487
137,0.05962189312335018,0.0023898858943816317,0.1726811525280071,0.04586526004676051,0.0021273029114386214,0.15154779175125938,True,21,70.74134302139282
138,0.0476875870876245,0.0021766973321011157,0.15619602066509533,0.04208549450199975,0.002043358701912341,0.14743647112832275,True,21,73.95128846168518
139,0.034755363516539475,0.002011504669456265,0.14310793989179488,0.04526841796587985,0.0020676562024384655,0.14916575353275133,True,20,71.01454782485962
140,0.823344657349204,0.0072042674188947985,0.5145247565307619,0.25289992022712604,0.0046388259614394975,0.3126561509386957,True,20,60.45119071006775
141,0.04121515354067807,0.002831318698410996,0.15175996017346272,0.04970510881410563,0.0028712819499124233,0.15314693022976203,True,16,74.16181778907776
142,0.29508807932889636,0.006587454874046157,0.3787215248739001,0.17142554480439268,0.0050698565762281374,0.31801567158467026,True,18,65.28821563720703
143,0.17772089476818556,0.004103136580879898,0.3029165848240493,0.11237985564104333,0.0033186844096738423,0.23985476028245487,True,14,70.74145340919495
144,0.04170373801541603,0.00203742814851061,0.15445059409280018,0.04728954742984368,0.002128629819027428,0.16159522990045133,True,20,82.50437021255493
145,5.5445299641209985e-05,0.02602161811150557,0.005736556727293598,5.184920719739055e-05,0.025290346098745038,0.005567900049665282,True,35,49.60473990440369
146,5.5445299641209985e-05,0.02602161811150557,0.005736556727293598,5.184920719739055e-05,0.025290346098745038,0.005567900049665282,True,35,48.3123095035553
147,5.5445299641209985e-05,0.02602161811150557,0.005736556727293598,5.184920719739055e-05,0.025290346098745038,0.005567900049665282,True,35,48.127710819244385
148,5.2392826142758827e-05,0.025519816838512465,0.00559890201280433,5.3227405532783214e-05,0.0250703403187647,0.00556231362552162,False,50,60.76758933067322
149,5.382819991239593e-05,0.02558144016792477,0.00562851079118473,5.028351092093965e-05,0.024129570948996183,0.00537862914647713,False,50,65.46228361129761
150,5.404747035499751e-05,0.025796098888575446,0.005660236674222259,5.1053770570178264e-05,0.024399328228182793,0.005446347334402071,False,50,67.42776036262512
151,0.00739039901799648,0.0046436407329595855,0.04441733421813788,0.04263646344084326,0.011546960296542974,0.08686532077574573,True,100,265.7349636554718
152,88.84220014982012,0.04832818693074329,6.929575092285157,88.0909727003971,0.04015743287328251,6.469308132065076,True,48,321.5433826446533
153,91.9087545632261,0.041290689884336935,6.43429105850611,52.661543114564765,0.02840208762265011,5.008333414713542,True,48,363.4053807258606
154,57.6888891241946,0.028461168062257115,5.1823615371923655,43.9878210996911,0.026807564153494313,4.541841597820646,True,72,539.1778762340546
155,53.982135475151175,0.027282315999954752,4.9631072429199214,41.10385252990587,0.026270811605597938,4.459584167650958,True,96,721.9674456119537
156,0.00041649558916867816,0.1469271711857845,0.012756947751752618,0.0011576967894981597,0.10592361382557633,0.01912324414290151,True,100,90.22340154647827
157,0.00041649558916867816,0.1469271711857845,0.012756947751752618,0.0011576967894981597,0.10592361382557633,0.01912324414290151,True,100,91.4573004245758
158,0.00041649558916867816,0.1469271711857845,0.012756947751752618,0.0011576967894981597,0.10592361382557633,0.01912324414290151,True,100,90.69049572944641
159,0.00041649558916867816,0.1469271711857845,0.012756947751752618,0.0011576967894981597,0.10592361382557633,0.01912324414290151,True,100,90.54195380210876
160,0.00041649558916867816,0.1469271711857845,0.012756947751752618,0.0011576967894981597,0.10592361382557633,0.01912324414290151,True,100,91.2401921749115
161,0.056517057085757404,0.11092893810560181,0.15745387170822855,0.0700530048739402,0.12876693938414338,0.1714903165304012,True,2,37.85653781890869
162,0.06515620487192289,0.09626146424951096,0.1653131899083989,0.05519558918128449,0.06242187489071488,0.15387654200050355,True,3,44.51211071014404
163,295.74593665297414,43092983123013.17,5.322907883382385,198.37729148341435,54884129983476.6,4.737393191090045,True,2,54.9702525138855
164,240.0891058477684,120888425445922.05,5.374412154997659,201.28342838062682,94637515089556.69,4.924365465848414,True,2,51.96156620979309
165,295.08648240402346,86365377932410.98,5.954767224730742,243.70435842086485,50316654154446.32,5.656844500059227,True,2,53.35660004615784
166,295.74593665297414,43092983123013.17,5.322907883382385,198.37729148341435,54884129983476.6,4.737393191090045,True,2,56.359313011169434
167,248.53626917817672,10705851114270.717,6.461363025145097,240.0171616481742,6723196847323.807,6.392348113050147,True,30,200.94166493415833
168,6614.434207131121,0.1812907472280091,33.85775448846658,6960.35579977793,0.15905192860413372,36.571110876530895,True,68,274.31979274749756
169,6614.63538492325,0.17014688970784492,32.73694376084954,6805.0369428348595,0.14350209090714416,33.688043233306765,True,68,281.77723932266235
170,116.36094388404084,14200539863112.066,5.853808319884894,111.14122073656112,12903478494043.178,5.718009018162943,True,37,233.77214288711548
171,116.36094388404084,14200539863112.066,5.853808319884894,111.14122073656112,12903478494043.178,5.718009018162943,True,37,234.7257170677185
172,2073.5263099726976,0.23164856091021538,23.704954738228587,2355.4188356637305,0.44984006797717574,24.101030763609252,True,72,291.80521631240845
173,0.0005046424470987796,313451982304.73193,0.011253624929071063,0.00047162645418475627,448582338262.8629,0.010823872270663403,True,81,92.0923547744751
174,0.0005010213663309634,137367259281.448,0.011106533937995022,0.0003558043143837232,380857216775.2759,0.00969367215274763,True,81,100.42432594299316
175,0.0003550285047069581,291782273565.3339,0.009779123265906848,0.00043463479713428435,304272090726.5944,0.010011797303681982,True,81,116.08102679252625
176,0.0012721880417677109,0.22538459796149168,0.01818993345791952,0.0006998938892537904,269536426420.62598,0.013944831661111563,True,81,71.76532506942749
177,0.0005477715506805924,229046094688.8798,0.01114574467885249,0.0004631321640128481,263020451157.5502,0.010614271259500988,True,81,95.19965720176697
178,9.875563652847429,189884247855629.8,1.4649363869677543,10.6268857411057,231922060790643.56,1.4639551293883908,True,4,68.51998329162598
179,100.4841193568289,216846567117232.25,3.9055426089350456,91.56509525718994,214115542200253.94,3.3011099012329526,True,47,179.2435336112976
180,18.286089336912163,261811664045538.25,2.127949204493455,16.304845399466053,238271180315719.0,2.065448437300904,True,3,68.15934467315674
181,2193.492015103325,34689298642219.477,24.106479410987987,1547.416042754865,8698816336746.315,20.00538353649462,True,78,422.03611516952515
182,20.428373742775843,0.08807002040613657,2.7110384488191226,19.64012321415708,0.07482863535298698,2.731874518645437,True,2,52.39481043815613
183,48.47739710997589,0.07028126441376656,3.4922954684944556,59.56638267542854,0.07868657702911415,3.7490782585956692,True,2,51.90955209732056
184,1293.0521983202302,0.07144558061010713,25.714117530800422,1171.3031776234827,0.06709766119814983,24.22876056408631,True,100,536.1598694324493
185,1081.5257283984022,0.06603235492077295,23.30390405113263,1115.4725828004835,0.07332410891975194,23.448833849670574,True,100,564.8502552509308
186,1050.989960689646,0.10683241520430645,23.07995850196802,754.1810827553651,0.08292499860407324,19.544548780242405,True,100,663.0821168422699
187,1908.6285382805631,0.09309873309870471,30.93646154786319,1828.7654614131832,0.07461470094377061,29.990670334852346,True,100,448.2057394981384
188,1908.6285382805631,0.09309873309870471,30.93646154786319,1828.7654614131832,0.07461470094377061,29.990670334852346,True,100,447.8001663684845
189,1811.241440789876,0.07824916580959058,27.95474825433762,1067.044059277888,0.06540004503898116,23.328485087201837,True,100,523.9383430480957
190,1151.2808407842854,0.06494853994392223,23.504128154698105,1050.989960689646,0.10683241520430645,23.07995850196802,True,100,598.0962471961975
191,1969.566443238887,0.08412594515604002,29.080316406383368,1057.8169965959237,0.06672182579550363,23.167831503181457,True,100,490.9255940914154
192,51.00298208850719,177485034928822.4,3.6841812284067723,54.57512977063042,205828628915762.56,3.8302842612520918,False,50,198.6272075176239
193,74.07510680418306,236152971767418.06,4.315612694348218,77.39668481009008,253465280878031.0,4.5947919107147595,True,2,68.71013164520264
194,4366.283996519485,0.14620806911039097,29.27896392546536,6350.241970663502,0.35872047585374933,30.565715464539927,True,100,546.7598192691803
195,30.45693470562527,85403891584888.47,2.341463418556824,34.12927368957594,81039695507814.45,2.452060861078876,True,2,61.78645086288452
196,16.405377062920856,43585404323626.12,1.426961254679982,51.187314358083846,50279105224037.79,2.144829789673879,True,3,73.56285619735718
197,3291.8810042468626,0.008028490737002392,32.803066420301256,21974.05765985569,0.02168851202106517,81.29707079342025,True,96,583.4858319759369
198,2288.2616324736414,0.006362441032886123,26.834571373980975,4649.692423323161,0.008660979508054651,34.97959352312184,True,98,482.0525574684143
199,3348.2237949338582,0.0078526399224482,33.503647389914775,3443.772131922912,0.008042118984937192,32.21394187598893,True,98,451.4210042953491
200,546.8290584469729,0.0033745999969100374,13.550590268463878,208.9440397656775,0.0023028162162351306,9.884632410731044,True,15,142.5649435520172
201,31509.454404190335,0.009922994399566887,80.53972735164142,38803.478908002435,0.010680229180887062,86.21990751667924,True,68,345.9258623123169
202,373.6958885742056,0.008626712609436843,15.159554433158513,2472.80484006221,0.018822631180744058,27.616934739861176,True,100,479.39195013046265
203,263104.6928119072,95273634499816.5,172.0782372104795,215876.85991407192,337422566327771.6,150.7677089486738,False,50,302.8446547985077
204,391.34511748724606,0.008867604471209366,15.3789155831148,1445.6372877796257,0.015731996857569604,23.094469034797676,True,100,506.03178453445435
205,776.0417563766198,0.012025156378003844,19.49774513018907,1015.7246979610009,0.013996074891434498,21.05101472990152,True,100,471.00481605529785
206,75504.12908841038,0.018379482474137364,153.8831541839776,12517709.79171281,8.253186953011255,734.9317253914111,False,50,258.98529386520386
207,508.54716964254914,0.012246573778342281,16.911956586524354,348.23885027685435,0.011421433767537275,14.767705902495942,True,79,278.5406723022461
208,133004.53917859556,0.41944326807239574,131.64273568279722,86131.72643673325,0.5091237444370649,104.59015320409642,True,74,295.20127534866333
209,105079.2716377106,0.012528922389557332,198.96146303611738,138769.29453812106,0.01542596477209383,250.01083197571091,True,2,73.06796669960022
210,78.63251343141351,0.04368198161283299,6.097478749177705,61.45581607383225,0.03431322199599465,5.447815686715541,True,38,258.8819315433502
211,61.29954038009006,0.03925986649174048,5.927598769415428,94.32991921704856,0.04245009107517122,6.506777633759661,True,38,265.43629026412964
212,96.04750678414742,0.04981937162470916,6.989851317274744,86.06009793370212,0.04066392096682732,6.4259351212822295,True,48,318.9724209308624
213,627.2333650371531,75696236421854.66,14.061462270982307,607.7281004221313,83363604990430.95,13.686659860495164,True,3,65.76950240135193
214,1804.7577606524483,69917544385289.25,25.784599838926454,1912.5300119464107,82986539914601.27,26.481337346917353,True,2,61.32718873023987
215,3514.0664199903717,0.34658588276495855,29.399347057977366,1593.3528114753756,0.3742044582815608,18.445615719592983,True,3,66.15749430656433
216,1779.0803780587078,0.15665855268040857,17.816918572480862,1190.0971771151542,0.21866402820156453,16.85976919756141,True,2,58.94823479652405
217,1824.1712104634698,73542940562074.53,24.966046483791274,1795.5143346251384,32020090912288.355,26.239378752049777,True,2,64.1224012374878
218,625.3715484800389,78569336623003.1,13.815047043863586,581.2854361382638,23804821752941.387,13.631687329843675,True,3,66.15434908866882
219,626.5772234855247,77219733591606.77,14.050843797902676,590.0829370321701,5431397574750.787,13.8604125517793,True,3,67.21874046325684
220,1179.6970157215142,54232469560465.67,21.43798926407262,1227.972313296664,0.4089351636905906,21.923706058331465,True,11,118.99555778503418
221,1686.7731912362055,0.3489025247370799,19.099997991121676,1006.540288830634,0.3695780523265499,15.986810200824468,True,3,70.30739378929138
222,0.020203225539314,408209023606.516,0.054782893542711486,0.028132688566702944,94485627675.40366,0.06409851284366644,False,50,168.4062397480011
223,0.014979953835605131,2489369099476.4497,0.04811163648697877,0.031016087752676946,1471596337381.0474,0.0647507801605417,False,50,132.42847347259521
224,0.033476697041371864,760774598823.4591,0.07114870724361369,0.16736464466579046,752954360813.248,0.16955477714605985,False,50,182.64613032341003
225,0.014332033739493339,1443038375968.92,0.041736295224132865,0.03862571364040415,1694582639030.8538,0.0727179799149133,False,50,137.715749502182
226,0.06458161201759267,1482475264831.6785,0.09787007813718325,0.09318747829672615,1455359538923.2278,0.12440824082842321,False,50,148.59648752212524
227,0.02433362642042252,3373664866630.9165,0.08271736008837499,0.01913969632204514,2695732208311.2554,0.0703650484921425,False,50,108.19313621520996
228,0.012633195925737205,2846942633063.2656,0.04719903718693732,0.014268053509680153,3335902757510.6206,0.050124005517326486,True,2,43.38622546195984
229,0.007820230103388764,2996636669568.887,0.04971424759960965,0.006985156352633271,2730232990463.2334,0.044415967440014595,False,50,110.5417001247406
230,0.019018336077161017,2727994965931.8604,0.07452146423529389,0.03128381266279563,2223767200342.555,0.08208006819407918,True,19,89.82905173301697
231,0.018459689165827308,2288583264105.6167,0.06684081390462847,0.015850461157166252,2364476276642.374,0.056256797601188846,False,50,103.48369359970093
232,0.018459689165827308,2288583264105.6167,0.06684081390462847,0.015850461157166252,2364476276642.374,0.056256797601188846,False,50,101.92750811576843
233,0.0008431015617280414,465089740287.54816,0.017056258075416116,0.0017682178052019653,579712941511.8889,0.018018660499816132,True,3,52.44010138511658
234,0.0046201368128241296,411201787816.02167,0.024276912104143338,0.004129389325303474,338072660591.41156,0.024576026656209983,True,3,54.90187358856201
235,0.0015338697546705567,591098502042.596,0.022297320843201667,0.0013613282846816174,593548496635.072,0.01947542736171021,True,3,51.955002546310425
236,0.002725170456047485,212255333700.49954,0.02338878641491171,0.002081626606617096,421803545498.13214,0.02030081921225903,True,3,51.56872868537903
237,0.0029949702928793545,478726232886.22186,0.024025793963630616,0.004823853145691786,420367212582.4444,0.027955840877021416,True,3,53.33656597137451
238,0.027715698776904857,295211560192.8749,0.07590969841123979,0.03095323303743631,69826249567.79819,0.07817180333756218,False,50,128.2085497379303
239,37650.78989320019,0.03742317507568147,32.33243146610762,38539.04141482369,0.03959850111131025,32.51824642203493,True,20,72.93466091156006
240,43278.4724306327,0.044031173632265816,34.82543223396378,46264.72726194269,0.039344348412676824,35.44619210507583,True,21,79.53680777549744
241,41448.53327899184,0.03962977244139108,36.09639136418295,40345.38730981319,0.03683030653578608,34.72989193186322,True,23,81.49530577659607
242,189678.28686726483,17.9759462839464,107.18035059920032,24769.324540797897,0.019456668820649413,66.52255945599754,True,4,92.16133880615234
243,179887.23196715247,16.217547408263243,98.00585121487447,20515.54811146074,0.01745726419393368,61.398276569925585,True,3,85.30133843421936
244,7374.287132182554,0.007706889516443448,44.74824071845899,233007.54532332564,0.026625680537625672,140.32575501553845,True,34,239.42180252075195
