Series,Hyp MSE,Hyp MAPE,Hyp MAE,Final MSE,Final MAPE,Final MAE,Seasonal,Win,TimeHyp
151,0.0069384840832942855,0.004268655553274504,0.0407958438139958,0.05556877529210472,0.012511760663967067,0.09318352151544095,True,100,484.26852679252625
152,97.5662010581513,0.05078416411330973,7.271123325794808,88.65356473135027,0.03917617221615286,6.466021754364665,True,48,254.68091201782227
153,91.78915041574423,0.04081772461989162,6.518474850802006,59.134705314043195,0.029238065151295713,5.170103827772357,True,48,356.2298264503479
154,63.614562511870886,0.02941636627454871,5.381098613548536,48.89292798991748,0.027646226911596666,4.69998053092053,True,72,543.3320004940033
155,58.63789696446709,0.028032068679151832,5.119128739797339,45.057530294772064,0.02700502806662041,4.598759980630244,True,96,762.8172299861908
156,0.0003481539301629056,0.10653532330033802,0.011729534058198805,0.001958247286982603,0.20775547583915208,0.025705469132731484,True,100,173.32636976242065
157,0.0003626173263198396,0.06401068446352115,0.011985804642592853,0.0012962618409032495,0.11263625780767306,0.021812675720204046,True,100,173.94828271865845
158,0.0003529649019390712,0.09835957614431948,0.011781553414365634,0.002282017777912148,0.22406633491027775,0.026512774173298496,True,100,172.94329404830933
159,0.0003594204007158116,0.10301365112633512,0.011971585674354157,0.001417618224035653,0.12112016933842504,0.02175261046682603,True,100,173.4791965484619
160,0.00036209201745614444,0.07481438523301767,0.011957823503560165,0.0013269349903264386,0.09855470196209097,0.02182378531607133,True,100,173.53959369659424
161,0.06476093495614409,0.11457200797445706,0.1636665575256757,0.07819501574490884,0.12717005196657266,0.1800260044210517,True,2,131.8600242137909
162,0.0684389834929113,0.09341500585403388,0.17091556112457013,0.054576342115369506,0.06509243002584637,0.15954526356384008,True,3,132.8272168636322
163,158.41699540505016,50022679855124.41,4.611996157542947,160.01301578999983,57499176610354.94,4.215084456662574,True,2,137.8682463169098
164,248.7181703873357,85465956579829.05,5.389322343571668,169.56404518130913,80318636647606.62,4.575000253690064,True,2,134.3643078804016
165,252.5619632351542,98157849888041.28,5.538177914466126,186.464380945652,51521831752847.17,5.0825977324095195,True,2,135.52074718475342
166,158.9901224799341,47994049321465.94,4.598865138886765,157.71062184777188,56476219419794.64,4.18711262170992,True,2,137.90170693397522
167,226.37932822019238,2505939950137.945,5.995167032831395,195.99822094156298,2906065868714.8057,5.541649982743457,True,30,299.382600069046
168,8107.7480802995615,0.18413763129144417,31.196013969898416,7046.727768414812,0.15135398692948637,32.12055513303412,True,68,200.69113898277283
169,7488.621195846392,0.1708342453371821,31.399528858459917,6756.1824344006,0.1652665654428525,31.60120722742161,True,68,212.5566725730896
170,97.52773758160907,13172418429861.383,5.091838896784262,90.92646961857959,9558560855925.066,4.920308614517619,True,37,322.1004786491394
171,98.519123059134,12942273058538.834,5.091395021557707,91.69125502049141,8704246793701.984,4.923864991570602,True,37,322.90907049179077
172,2099.712023216303,0.2903255105465133,24.327156268274827,2228.5534160477573,0.45286182259860447,24.551583021616192,True,72,212.10935854911804
173,0.0005845873186694412,169053362249.5728,0.010919541243704301,0.0005558429683342409,479280524290.99005,0.010748513505249671,True,81,162.30479383468628
174,0.0005821344943200378,153307617901.79675,0.011026175670388733,0.0003871858851558073,392146985948.03485,0.00927363692986689,True,81,176.556485414505
175,0.0003932749923831141,373609751893.2268,0.009454840253847121,0.0005162776578703015,322898533894.2355,0.010103151035895028,True,81,210.80868816375732
176,0.0015980080193198094,0.2805376278567596,0.017250907646681007,0.0005989895595986718,509932115311.07733,0.011643223791630984,True,81,134.69748759269714
177,0.0006169538859554671,334081065258.18835,0.011200322140985862,0.0005493296175561938,436699258462.20667,0.01041621600919277,True,81,166.52009081840515
178,9.652085325913756,154239308831417.56,1.42968715432645,8.80735986571131,195334149511233.06,1.389373109902153,True,4,144.43582963943481
179,126.33353245517314,196573588782947.2,3.952098103878412,90.79831564816425,180388968128853.9,3.1372404575320667,True,47,171.43609762191772
180,17.919963924297168,231920242352836.66,1.9490195938038817,15.60524463610886,206177901875089.8,1.8694837258659072,True,3,145.73552012443542
181,2218.385440723612,49337487742359.32,22.734728258404026,1592.646210150067,1677485077157.538,19.163151606441993,True,78,449.8289051055908
182,23.130318356217245,0.09511261638155445,2.7753545541469276,20.406475347546113,0.07932987775293027,2.764008717831582,True,2,133.9550426006317
183,60.36142734984439,0.07042692721185992,3.455105212630847,50.921171859095075,0.07156224137884656,3.4592210404466703,True,2,132.95505738258362
184,1140.6317873057549,0.0741588162465227,24.1377030672957,965.9728419240721,0.06520259182466989,22.112600293965826,True,100,437.5875382423401
